hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,arrival_date,total_stay,weekend_stay_ratio,is_weekend_arrival,arrival_season,lead_time_category,total_guests,is_solo_traveler,is_couple,is_family,is_group,total_previous_bookings,cancellation_rate_history,has_special_requests,has_booking_changes,has_parking_space,is_room_changed,adr_per_person,total_cost,net_revenue,is_domestic
City Hotel,1,110,2016,October,42,14,0,2,2,2,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,0,0,Transient,190.8,0,0,Canceled,2016-06-26,2016-10-14,2,0.0,0,Autumn,Long (91-180d),4,0,0,1,0,0,0.0,0,0,0,0,47.7,381.6,0.0,0
City Hotel,1,57,2016,October,42,14,0,2,1,0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,139.5,0,1,Canceled,2016-08-22,2016-10-14,2,0.0,0,Autumn,Medium (31-90d),1,1,0,0,0,0,0.0,1,0,0,0,139.5,279.0,0.0,0
City Hotel,1,233,2016,October,42,14,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3,0,0,Transient,90.0,0,0,Canceled,2016-08-17,2016-10-14,3,0.3333333333333333,0,Autumn,Ultra-long (>180d),2,0,1,0,0,0,0.0,0,0,0,0,45.0,270.0,0.0,1
City Hotel,1,162,2016,October,42,14,2,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,34,0,0,Transient,115.0,0,0,Canceled,2016-08-11,2016-10-14,4,0.5,0,Autumn,Long (91-180d),1,1,0,0,0,0,0.0,0,0,0,0,115.0,460.0,0.0,1
City Hotel,1,44,2016,October,42,14,2,2,2,0,0,BB,HRV,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,148.28,0,2,Canceled,2016-09-03,2016-10-14,4,0.5,0,Autumn,Medium (31-90d),2,0,1,0,0,0,0.0,1,0,0,0,74.14,593.12,0.0,0
City Hotel,1,62,2016,October,42,14,1,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,132.3,0,3,Canceled,2016-08-24,2016-10-14,3,0.3333333333333333,0,Autumn,Medium (31-90d),2,0,1,0,0,0,0.0,1,0,0,0,66.15,396.90000000000003,0.0,0
City Hotel,1,10,2016,October,42,14,1,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,39,0,0,Transient-Party,119.0,0,0,No-Show,2016-10-14,2016-10-14,3,0.3333333333333333,0,Autumn,Short (8-30d),1,1,0,0,0,0,0.0,0,0,0,1,119.0,357.0,0.0,1
City Hotel,1,75,2016,October,42,14,2,5,2,1,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,135.0,0,2,Canceled,2016-08-16,2016-10-14,7,0.2857142857142857,0,Autumn,Medium (31-90d),3,0,0,1,0,0,0.0,1,0,0,0,45.0,945.0,0.0,0
City Hotel,1,61,2016,October,42,14,2,5,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9,0,0,Transient,132.3,0,0,Canceled,2016-08-15,2016-10-14,7,0.2857142857142857,0,Autumn,Medium (31-90d),2,0,1,0,0,0,0.0,0,1,0,0,66.15,926.1000000000001,0.0,0
City Hotel,1,163,2016,October,42,15,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,34,0,0,Transient,115.0,0,0,Canceled,2016-09-27,2016-10-15,1,0.0,1,Autumn,Long (91-180d),1,1,0,0,0,0,0.0,0,0,0,0,115.0,115.0,0.0,1
City Hotel,1,64,2016,October,42,15,0,1,2,0,0,BB,PRT,Complementary,Corporate,0,0,0,A,A,1,No Deposit,0,45,0,Transient,0.0,0,1,Canceled,2016-10-14,2016-10-15,1,0.0,1,Autumn,Medium (31-90d),2,0,1,0,0,0,0.0,1,1,0,0,0.0,0.0,0.0,1
City Hotel,1,40,2016,October,42,15,0,1,3,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,176.4,0,1,Canceled,2016-09-13,2016-10-15,1,0.0,1,Autumn,Medium (31-90d),3,0,0,0,1,0,0.0,1,0,0,0,58.800000000000004,176.4,0.0,1
City Hotel,1,40,2016,October,42,15,0,1,3,0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,176.4,0,2,Canceled,2016-10-11,2016-10-15,1,0.0,1,Autumn,Medium (31-90d),3,0,0,0,1,0,0.0,1,0,0,0,58.800000000000004,176.4,0.0,0
City Hotel,1,35,2016,October,42,15,1,1,2,0,0,HB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,148.6,0,2,Canceled,2016-09-10,2016-10-15,2,0.5,1,Autumn,Medium (31-90d),2,0,1,0,0,0,0.0,1,0,0,0,74.3,297.2,0.0,0
City Hotel,1,29,2016,October,42,15,1,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,154.5,0,1,Canceled,2016-09-16,2016-10-15,2,0.5,1,Autumn,Short (8-30d),2,0,1,0,0,0,0.0,1,0,0,0,77.25,309.0,0.0,0
City Hotel,1,252,2016,October,42,15,1,1,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,111.6,0,0,Canceled,2016-04-23,2016-10-15,2,0.5,1,Autumn,Ultra-long (>180d),2,0,1,0,0,0,0.0,0,0,0,0,55.8,223.2,0.0,0
City Hotel,1,131,2016,October,42,15,2,1,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,132.3,0,0,Canceled,2016-07-31,2016-10-15,3,0.6666666666666666,1,Autumn,Long (91-180d),2,0,1,0,0,0,0.0,0,0,0,0,66.15,396.90000000000003,0.0,0
City Hotel,1,93,2016,October,42,15,2,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,34,0,0,Transient,115.0,0,0,Canceled,2016-08-11,2016-10-15,3,0.6666666666666666,1,Autumn,Long (91-180d),1,1,0,0,0,0,0.0,0,0,0,0,115.0,345.0,0.0,1
City Hotel,1,49,2016,October,42,15,2,1,3,0,0,BB,CHL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,158.4,0,1,Canceled,2016-09-08,2016-10-15,3,0.6666666666666666,1,Autumn,Medium (31-90d),3,0,0,0,1,0,0.0,1,0,0,0,52.800000000000004,475.20000000000005,0.0,0
City Hotel,1,23,2016,October,42,15,2,1,1,0,0,BB,PRT,Aviation,Corporate,0,0,0,A,A,0,No Deposit,0,153,0,Transient,95.0,0,0,No-Show,2016-10-15,2016-10-15,3,0.6666666666666666,1,Autumn,Short (8-30d),1,1,0,0,0,0,0.0,0,0,0,0,95.0,285.0,0.0,1
City Hotel,1,163,2016,October,42,15,2,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,34,0,0,Transient,115.0,0,0,Canceled,2016-08-11,2016-10-15,3,0.6666666666666666,1,Autumn,Long (91-180d),1,1,0,0,0,0,0.0,0,0,0,0,115.0,345.0,0.0,1
City Hotel,1,32,2016,October,42,15,2,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,161.33,0,0,Canceled,2016-09-14,2016-10-15,3,0.6666666666666666,1,Autumn,Medium (31-90d),2,0,1,0,0,0,0.0,0,0,0,0,80.665,483.99,0.0,0
City Hotel,1,252,2016,October,42,15,2,1,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,0,0,Transient-Party,106.3,0,0,Canceled,2016-02-24,2016-10-15,3,0.6666666666666666,1,Autumn,Ultra-long (>180d),2,0,1,0,0,0,0.0,0,1,0,0,53.15,318.9,0.0,0
City Hotel,1,41,2016,October,42,15,2,1,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,145.2,0,2,Canceled,2016-09-06,2016-10-15,3,0.6666666666666666,1,Autumn,Medium (31-90d),2,0,1,0,0,0,0.0,1,0,0,0,72.6,435.59999999999997,0.0,0
City Hotel,1,34,2016,October,42,15,2,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,166.8,0,2,Canceled,2016-10-05,2016-10-15,5,0.4,1,Autumn,Medium (31-90d),2,0,1,0,0,0,0.0,1,0,0,0,83.4,834.0,0.0,0
City Hotel,1,115,2016,October,42,15,2,4,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,132.3,0,0,Canceled,2016-06-26,2016-10-15,6,0.3333333333333333,1,Autumn,Long (91-180d),2,0,1,0,0,0,0.0,0,0,0,0,66.15,793.8000000000001,0.0,0
City Hotel,1,115,2016,October,42,15,2,4,3,0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,151.2,0,0,Canceled,2016-06-26,2016-10-15,6,0.3333333333333333,1,Autumn,Long (91-180d),3,0,0,0,1,0,0.0,0,0,0,0,50.4,907.1999999999999,0.0,0
City Hotel,1,116,2016,October,42,15,2,4,2,2,0,BB,NLD,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,0,0,Transient,190.8,0,0,Canceled,2016-06-21,2016-10-15,6,0.3333333333333333,1,Autumn,Long (91-180d),4,0,0,1,0,0,0.0,0,0,0,0,47.7,1144.8000000000002,0.0,0
City Hotel,1,272,2016,October,42,15,2,4,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,94.35,0,1,Canceled,2016-09-11,2016-10-15,6,0.3333333333333333,1,Autumn,Ultra-long (>180d),2,0,1,0,0,0,0.0,1,0,0,0,47.175,566.0999999999999,0.0,0
City Hotel,1,81,2016,October,42,15,2,4,1,2,0,BB,IND,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,0,0,Transient,190.8,0,0,Canceled,2016-09-01,2016-10-15,6,0.3333333333333333,1,Autumn,Medium (31-90d),3,0,0,1,0,0,0.0,0,0,0,0,63.6,1144.8000000000002,0.0,0
City Hotel,1,258,2016,October,43,16,1,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,31,0,0,Transient,110.0,0,0,Canceled,2016-03-09,2016-10-16,1,1.0,1,Autumn,Ultra-long (>180d),2,0,1,0,0,0,0.0,0,0,0,0,55.0,110.0,0.0,1
City Hotel,1,286,2016,October,43,16,1,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,44,0,0,Transient,90.0,0,0,Canceled,2016-06-20,2016-10-16,1,1.0,1,Autumn,Ultra-long (>180d),2,0,1,0,0,0,0.0,0,0,0,0,45.0,90.0,0.0,1
City Hotel,1,36,2016,October,43,16,1,0,1,0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,107.1,0,1,Canceled,2016-09-29,2016-10-16,1,1.0,1,Autumn,Medium (31-90d),1,1,0,0,0,0,0.0,1,0,0,0,107.1,107.1,0.0,0
City Hotel,1,164,2016,October,43,16,1,0,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,34,0,0,Transient,115.0,0,0,Canceled,2016-09-27,2016-10-16,1,1.0,1,Autumn,Long (91-180d),1,1,0,0,0,0,0.0,0,0,0,0,115.0,115.0,0.0,1
City Hotel,1,71,2016,October,43,16,1,0,3,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,151.2,0,2,Canceled,2016-10-10,2016-10-16,1,1.0,1,Autumn,Medium (31-90d),3,0,0,0,1,0,0.0,1,0,0,0,50.4,151.2,0.0,0
City Hotel,1,283,2016,October,43,16,2,0,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,0,0,Transient,96.0,0,0,Canceled,2016-02-09,2016-10-16,2,1.0,1,Autumn,Ultra-long (>180d),2,0,1,0,0,0,0.0,0,0,0,0,48.0,192.0,0.0,1
City Hotel,1,201,2016,October,43,16,2,1,2,0,0,BB,HUN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,96.3,0,2,Canceled,2016-09-05,2016-10-16,3,0.6666666666666666,1,Autumn,Ultra-long (>180d),2,0,1,0,0,0,0.0,1,0,0,0,48.15,288.9,0.0,0
City Hotel,1,28,2016,October,43,16,2,1,2,2,0,BB,CHE,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,0,0,Transient,219.0,0,0,Canceled,2016-10-09,2016-10-16,3,0.6666666666666666,1,Autumn,Short (8-30d),4,0,0,1,0,0,0.0,0,0,0,0,54.75,657.0,0.0,0
City Hotel,1,10,2016,October,43,16,2,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,0,0,Transient,107.8,0,3,Canceled,2016-10-10,2016-10-16,3,0.6666666666666666,1,Autumn,Short (8-30d),2,0,1,0,0,0,0.0,1,0,0,0,53.9,323.4,0.0,1
City Hotel,1,99,2016,October,43,16,2,1,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,118.8,0,1,Canceled,2016-07-25,2016-10-16,3,0.6666666666666666,1,Autumn,Long (91-180d),2,0,1,0,0,0,0.0,1,0,0,0,59.4,356.4,0.0,0
City Hotel,1,80,2016,October,43,16,2,1,3,0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,151.2,0,1,Canceled,2016-10-11,2016-10-16,3,0.6666666666666666,1,Autumn,Medium (31-90d),3,0,0,0,1,0,0.0,1,0,0,0,50.4,453.59999999999997,0.0,0
City Hotel,1,229,2016,October,43,16,2,1,2,0,0,BB,HUN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,96.3,0,0,Canceled,2016-03-29,2016-10-16,3,0.6666666666666666,1,Autumn,Ultra-long (>180d),2,0,1,0,0,0,0.0,0,0,0,0,48.15,288.9,0.0,0
City Hotel,1,24,2016,October,43,16,2,1,2,0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,107.1,0,1,Canceled,2016-10-10,2016-10-16,3,0.6666666666666666,1,Autumn,Short (8-30d),2,0,1,0,0,0,0.0,1,0,0,0,53.55,321.29999999999995,0.0,0
City Hotel,1,9,2016,October,43,16,2,2,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,140.0,0,1,Canceled,2016-10-10,2016-10-16,4,0.5,1,Autumn,Short (8-30d),2,0,1,0,0,0,0.0,1,0,0,0,70.0,560.0,0.0,0
City Hotel,1,132,2016,October,43,16,2,2,3,0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,151.2,0,0,Canceled,2016-06-14,2016-10-16,4,0.5,1,Autumn,Long (91-180d),3,0,0,0,1,0,0.0,0,0,0,0,50.4,604.8,0.0,0
City Hotel,1,154,2016,October,43,16,2,2,3,0,0,BB,DNK,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,151.2,0,0,Canceled,2016-05-20,2016-10-16,4,0.5,1,Autumn,Long (91-180d),3,0,0,0,1,0,0.0,0,0,0,0,50.4,604.8,0.0,0
City Hotel,1,159,2016,October,43,16,2,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14,0,0,Transient,108.0,0,0,Canceled,2016-05-10,2016-10-16,4,0.5,1,Autumn,Long (91-180d),2,0,1,0,0,0,0.0,0,0,0,0,54.0,432.0,0.0,1
City Hotel,1,154,2016,October,43,16,2,2,2,0,0,BB,DNK,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,118.8,0,0,Canceled,2016-05-20,2016-10-16,4,0.5,1,Autumn,Long (91-180d),2,0,1,0,0,0,0.0,0,0,0,0,59.4,475.2,0.0,0
City Hotel,1,180,2016,October,43,16,2,2,2,2,0,BB,GBR,Direct,Direct,0,0,0,E,E,0,No Deposit,14,0,0,Transient,143.7,0,0,Canceled,2016-10-11,2016-10-16,4,0.5,1,Autumn,Long (91-180d),4,0,0,1,0,0,0.0,0,0,0,0,35.925,574.8,0.0,0
City Hotel,1,54,2016,October,43,16,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21,0,0,Transient-Party,72.0,0,0,Canceled,2016-10-11,2016-10-16,4,0.5,1,Autumn,Medium (31-90d),2,0,1,0,0,0,0.0,0,0,0,0,36.0,288.0,0.0,1
City Hotel,1,53,2016,October,43,16,2,2,3,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,158.4,0,2,Canceled,2016-08-31,2016-10-16,4,0.5,1,Autumn,Medium (31-90d),3,0,0,0,1,0,0.0,1,0,0,0,52.800000000000004,633.6,0.0,0
City Hotel,1,40,2016,October,43,16,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85,0,0,Transient,85.5,0,0,Canceled,2016-09-12,2016-10-16,4,0.5,1,Autumn,Medium (31-90d),2,0,1,0,0,0,0.0,0,0,0,0,42.75,342.0,0.0,1
City Hotel,1,66,2016,October,43,16,2,2,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,108.0,0,1,Canceled,2016-09-23,2016-10-16,4,0.5,1,Autumn,Medium (31-90d),2,0,1,0,0,0,0.0,1,0,0,0,54.0,432.0,0.0,0
City Hotel,1,285,2016,October,43,16,2,3,2,0,0,BB,FIN,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9,0,0,Transient-Party,81.81,0,0,Canceled,2016-04-08,2016-10-16,5,0.4,1,Autumn,Ultra-long (>180d),2,0,1,0,0,0,0.0,0,1,0,0,40.905,409.05,0.0,0
City Hotel,1,284,2016,October,43,16,2,3,2,0,0,BB,FIN,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9,0,0,Transient-Party,81.82,0,0,Canceled,2016-10-13,2016-10-16,5,0.4,1,Autumn,Ultra-long (>180d),2,0,1,0,0,0,0.0,0,0,0,0,40.91,409.09999999999997,0.0,0
City Hotel,1,256,2016,October,43,16,2,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient-Party,103.7,0,0,Canceled,2016-02-12,2016-10-16,5,0.4,1,Autumn,Ultra-long (>180d),2,0,1,0,0,0,0.0,0,0,0,0,51.85,518.5,0.0,0
City Hotel,1,26,2016,October,43,16,2,3,2,0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,119.0,0,1,Canceled,2016-10-10,2016-10-16,5,0.4,1,Autumn,Short (8-30d),2,0,1,0,0,0,0.0,1,0,0,0,59.5,595.0,0.0,0
City Hotel,1,8,2016,October,43,16,2,3,2,0,0,SC,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,136.0,0,1,Canceled,2016-10-10,2016-10-16,5,0.4,1,Autumn,Short (8-30d),2,0,1,0,0,0,0.0,1,0,0,0,68.0,680.0,0.0,0
City Hotel,1,87,2016,October,43,16,2,4,2,0,0,BB,RUS,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,132.3,0,0,Canceled,2016-07-21,2016-10-16,6,0.3333333333333333,1,Autumn,Medium (31-90d),2,0,1,0,0,0,0.0,0,0,0,0,66.15,793.8000000000001,0.0,0
City Hotel,1,93,2016,October,43,16,4,6,2,0,0,BB,RUS,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,129.51,0,0,Canceled,2016-07-15,2016-10-16,10,0.4,1,Autumn,Long (91-180d),2,0,1,0,0,0,0.0,0,0,0,0,64.755,1295.1,0.0,0
City Hotel,1,67,2016,October,43,17,1,0,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,34,0,0,Transient,115.0,0,0,Canceled,2016-09-27,2016-10-17,1,1.0,0,Autumn,Medium (31-90d),1,1,0,0,0,0,0.0,0,0,0,0,115.0,115.0,0.0,1
City Hotel,1,45,2016,October,43,17,1,0,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,126.0,0,2,Canceled,2016-10-10,2016-10-17,1,1.0,0,Autumn,Medium (31-90d),2,0,1,0,0,0,0.0,1,0,0,0,63.0,126.0,0.0,0
City Hotel,1,51,2016,October,43,17,1,1,3,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,158.4,0,1,Canceled,2016-09-22,2016-10-17,2,0.5,0,Autumn,Medium (31-90d),3,0,0,0,1,0,0.0,1,0,0,0,52.800000000000004,316.8,0.0,0
City Hotel,1,52,2016,October,43,17,1,1,3,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,158.4,0,1,Canceled,2016-09-13,2016-10-17,2,0.5,0,Autumn,Medium (31-90d),3,0,0,0,1,0,0.0,1,0,0,0,52.800000000000004,316.8,0.0,0
City Hotel,1,212,2016,October,43,17,1,1,3,0,0,BB,HUN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,128.7,0,0,Canceled,2016-07-27,2016-10-17,2,0.5,0,Autumn,Ultra-long (>180d),3,0,0,0,1,0,0.0,0,0,0,0,42.9,257.4,0.0,0
City Hotel,1,0,2016,October,43,17,1,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,D,1,No Deposit,0,0,0,Transient,179.0,0,0,Canceled,2016-10-17,2016-10-17,2,0.5,0,Autumn,Last-minute (0-7d),1,1,0,0,0,0,0.0,0,1,0,1,179.0,358.0,0.0,1
City Hotel,1,131,2016,October,43,17,1,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,132.3,0,0,Canceled,2016-10-11,2016-10-17,2,0.5,0,Autumn,Long (91-180d),2,0,1,0,0,0,0.0,0,0,0,0,66.15,264.6,0.0,0
City Hotel,1,605,2016,October,43,17,1,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,0,0,Transient,60.0,0,0,Canceled,2016-09-20,2016-10-17,3,0.3333333333333333,0,Autumn,Ultra-long (>180d),2,0,1,0,0,0,0.0,0,0,0,0,30.0,180.0,0.0,1
City Hotel,1,48,2016,October,43,17,1,2,2,0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,126.0,0,1,Canceled,2016-10-11,2016-10-17,3,0.3333333333333333,0,Autumn,Medium (31-90d),2,0,1,0,0,0,0.0,1,0,0,0,63.0,378.0,0.0,0
City Hotel,1,234,2016,October,43,17,1,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,E,E,0,Non Refund,0,51,0,Transient-Party,106.0,0,0,Canceled,2016-08-29,2016-10-17,3,0.3333333333333333,0,Autumn,Ultra-long (>180d),1,1,0,0,0,0,0.0,0,0,0,0,106.0,318.0,0.0,1
City Hotel,1,164,2016,October,43,17,1,2,2,0,0,SC,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,108.0,0,0,Canceled,2016-05-22,2016-10-17,3,0.3333333333333333,0,Autumn,Long (91-180d),2,0,1,0,0,0,0.0,0,0,0,0,54.0,324.0,0.0,0
City Hotel,1,67,2016,October,43,17,1,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,132.3,0,0,Canceled,2016-08-11,2016-10-17,3,0.3333333333333333,0,Autumn,Medium (31-90d),2,0,1,0,0,0,0.0,0,0,0,0,66.15,396.90000000000003,0.0,0
City Hotel,1,104,2016,October,43,17,1,2,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,108.0,0,1,Canceled,2016-09-02,2016-10-17,3,0.3333333333333333,0,Autumn,Long (91-180d),2,0,1,0,0,0,0.0,1,0,0,0,54.0,324.0,0.0,0
City Hotel,1,52,2016,October,43,17,1,2,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,108.0,0,0,Canceled,2016-08-29,2016-10-17,3,0.3333333333333333,0,Autumn,Medium (31-90d),2,0,1,0,0,0,0.0,0,0,0,0,54.0,324.0,0.0,0
City Hotel,1,91,2016,October,43,17,1,2,1,0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,102.06,0,0,Canceled,2016-07-26,2016-10-17,3,0.3333333333333333,0,Autumn,Long (91-180d),1,1,0,0,0,0,0.0,0,0,0,0,102.06,306.18,0.0,0
City Hotel,1,85,2016,October,43,17,1,2,1,0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,113.4,0,2,Canceled,2016-10-14,2016-10-17,3,0.3333333333333333,0,Autumn,Medium (31-90d),1,1,0,0,0,0,0.0,1,0,0,0,113.4,340.20000000000005,0.0,0
City Hotel,1,27,2016,October,43,17,1,2,2,0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,119.0,0,0,Canceled,2016-09-20,2016-10-17,3,0.3333333333333333,0,Autumn,Short (8-30d),2,0,1,0,0,0,0.0,0,0,0,0,59.5,357.0,0.0,0
City Hotel,1,236,2016,October,43,17,1,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,83,0,0,Transient,97.6,0,0,Canceled,2016-03-01,2016-10-17,4,0.25,0,Autumn,Ultra-long (>180d),2,0,1,0,0,0,0.0,0,0,0,0,48.8,390.4,0.0,1
City Hotel,1,65,2016,October,43,17,1,3,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,118.8,0,2,Canceled,2016-08-22,2016-10-17,4,0.25,0,Autumn,Medium (31-90d),2,0,1,0,0,0,0.0,1,0,0,0,59.4,475.2,0.0,0
City Hotel,1,237,2016,October,43,17,1,3,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,B,1,No Deposit,9,0,0,Transient,90.95,0,2,Canceled,2016-09-11,2016-10-17,4,0.25,0,Autumn,Ultra-long (>180d),2,0,1,0,0,0,0.0,1,1,0,1,45.475,363.8,0.0,0
City Hotel,1,63,2016,October,43,17,1,3,2,2,0,BB,DEU,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,0,0,Transient,190.8,0,3,Canceled,2016-10-16,2016-10-17,4,0.25,0,Autumn,Medium (31-90d),4,0,0,1,0,0,0.0,1,0,0,0,47.7,763.2,0.0,0
City Hotel,1,64,2016,October,43,17,1,3,2,0,0,HB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,153.0,0,0,Canceled,2016-10-07,2016-10-17,4,0.25,0,Autumn,Medium (31-90d),2,0,1,0,0,0,0.0,0,0,0,0,76.5,612.0,0.0,0
